# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = tmphate1ayn_model
# start_datetime = 2022-03-05 18:14:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/4p/0qz7dp9d0z77llrj1f8zbg1w0000gn/T/tmpc6s5sv7i/zicss1ai.json
# init = 2 (Default)
# random
#   seed = 12460
# output
#   file = /Users/patryktomaszewski/studies/bachelor1/data analitycs/Data-Analytics-labs/Lab 1 - Python review/results/bern_1-20220305191452_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.907128
# Diagonal elements of inverse mass matrix:
# 0.231678
-13.261,0.791683,0.907128,1,3,0,13.921,0.758339
-12.5256,0.953796,0.907128,1,3,0,13.6712,0.608448
-12.5408,0.996704,0.907128,1,1,0,12.5425,0.601263
-13.9184,0.758757,0.907128,1,3,0,14.1642,0.439467
-13.6841,1,0.907128,1,1,0,14.0728,0.456052
-13.0467,0.905438,0.907128,2,3,0,14.7479,0.512944
-13.0488,1,0.907128,2,7,0,13.0553,0.740558
-12.5062,0.978015,0.907128,1,3,0,13.2362,0.624401
-12.515,0.946413,0.907128,2,3,0,12.9003,0.615103
-15.2727,0.671571,0.907128,2,3,0,15.2876,0.851303
-14.3949,1,0.907128,1,1,0,15.2403,0.820407
-15.1695,0.9068,0.907128,1,1,0,15.2655,0.848122
-12.8215,0.954607,0.907128,1,3,0,15.177,0.716147
-12.8215,0.768703,0.907128,1,3,0,14.6543,0.716147
-13.6582,0.689189,0.907128,2,3,0,16.7743,0.457992
-12.5352,1,0.907128,2,3,0,13.4691,0.658895
-12.5043,0.998686,0.907128,1,3,0,12.5451,0.629394
-12.5082,0.999253,0.907128,1,3,0,12.5088,0.621516
-12.5826,0.977767,0.907128,1,3,0,12.6457,0.674613
-12.5175,0.999986,0.907128,2,7,0,12.5696,0.613341
-12.5252,0.998347,0.907128,1,1,0,12.5264,0.608665
-12.531,0.998736,0.907128,1,1,0,12.5341,0.605655
-12.675,0.946656,0.907128,1,3,0,12.8777,0.694427
-13.1608,0.832704,0.907128,1,3,0,14.045,0.500899
-12.9181,1,0.907128,1,1,0,13.1486,0.528153
-12.5386,0.989577,0.907128,2,3,0,13.0044,0.602229
-12.547,0.999386,0.907128,2,3,0,12.5524,0.59878
-12.507,0.99623,0.907128,1,3,0,12.5737,0.639936
-12.6925,0.953448,0.907128,1,3,0,12.7967,0.562234
-12.6315,0.954896,0.907128,1,3,0,13.1232,0.6861
-12.5253,0.903327,0.907128,2,3,0,13.4331,0.654151
-15.2011,0.749295,0.907128,2,3,0,15.4076,0.368329
-14.9311,1,0.907128,2,7,0,15.1155,0.840366
-12.9418,0.990401,0.907128,2,7,0,14.6211,0.525194
-13.8398,0.900238,0.907128,2,7,0,13.9496,0.794663
-12.7794,0.867121,0.907128,1,3,0,15.4569,0.54751
-13.4842,0.91998,0.907128,2,7,0,13.5402,0.773963
-12.9093,0.972718,0.907128,2,3,0,13.8948,0.726494
-12.7503,1,0.907128,1,1,0,12.8941,0.706499
-12.9532,0.963369,0.907128,1,1,0,12.9621,0.731184
-12.5313,0.999068,0.907128,2,3,0,12.9608,0.657122
-12.5357,0.999102,0.907128,1,1,0,12.5401,0.659091
-12.522,1,0.907128,2,3,0,12.534,0.65236
-12.5102,0.996777,0.907128,1,3,0,12.5483,0.619298
-12.5846,0.958701,0.907128,2,3,0,12.7999,0.675166
-13.7313,0.865622,0.907128,2,3,0,13.9265,0.788785
-13.2358,1,0.907128,2,3,0,13.678,0.756396
-12.6665,0.913854,0.907128,1,3,0,14.1254,0.56727
-13.4177,0.905167,0.907128,2,7,0,13.4365,0.769569
-15.3799,0.801458,0.907128,2,3,0,16.1969,0.854499
-15.9299,0.942286,0.907128,1,1,0,16.1741,0.869428
-18.2287,0.810971,0.907128,1,1,0,18.2347,0.913644
-13.1576,0.953971,0.907128,2,7,0,17.4861,0.501221
-13.1576,0.161523,0.907128,1,3,0,21.6899,0.501221
-13.4818,0.856482,0.907128,2,3,0,14.7702,0.471848
-12.5425,0.995133,0.907128,1,3,0,13.415,0.600589
-12.7546,0.960386,0.907128,2,3,0,12.8884,0.551442
-12.7846,0.993311,0.907128,1,1,0,12.8321,0.546713
-12.5176,0.97888,0.907128,1,3,0,12.9315,0.64962
-13.5804,0.835343,0.907128,2,3,0,14.131,0.463956
-12.5458,0.934872,0.907128,1,3,0,14.0789,0.663132
-12.5639,0.980844,0.907128,1,3,0,12.7044,0.592815
-12.5411,1,0.907128,2,3,0,12.5622,0.601149
-12.5509,0.992531,0.907128,2,3,0,12.6168,0.597333
-12.7106,0.966483,0.907128,2,3,0,12.8461,0.558939
-12.6799,1,0.907128,1,1,0,12.7346,0.564637
-13.2189,0.886847,0.907128,2,3,0,13.7327,0.495177
-12.5316,0.99552,0.907128,1,3,0,13.1733,0.605365
-12.7014,0.939103,0.907128,1,3,0,12.9256,0.698936
-12.6892,1,0.907128,1,1,0,12.7321,0.696894
-12.6722,1,0.907128,1,1,0,12.7145,0.693934
-12.6377,1,0.907128,1,1,0,12.6832,0.687355
-13.6042,0.923553,0.907128,2,3,0,13.6044,0.462105
-12.8446,0.764095,0.907128,2,3,0,16.2914,0.719004
-12.5118,0.993471,0.907128,1,3,0,12.8633,0.645244
-12.7143,0.712554,0.907128,2,3,0,15.1961,0.558281
-12.5687,1,0.907128,2,7,0,12.6924,0.670701
-12.5216,0.999871,0.907128,2,7,0,12.5611,0.610711
-12.6739,0.949034,0.907128,1,3,0,12.846,0.694226
-12.5141,0.986558,0.907128,1,3,0,12.7817,0.615859
-13.5459,0.804539,0.907128,1,3,0,13.7929,0.466669
-12.9514,0.862993,0.907128,1,3,0,15.3341,0.730999
-12.5457,0.993883,0.907128,1,3,0,12.9238,0.663074
-12.513,0.999967,0.907128,2,7,0,12.5395,0.616699
-13.0105,0.902899,0.907128,1,3,0,13.1154,0.517026
-13.7727,0.84172,0.907128,1,1,0,13.7819,0.449586
-12.526,0.99602,0.907128,2,3,0,13.8107,0.60824
-13.017,0.939974,0.907128,2,3,0,13.019,0.737558
-13.0778,0.989478,0.907128,1,1,0,13.1561,0.743207
-12.5324,0.989925,0.907128,1,3,0,13.0804,0.657639
-12.5335,0.999928,0.907128,2,3,0,12.539,0.658114
-12.6098,0.968308,0.907128,1,3,0,12.7597,0.579854
-12.6787,0.937811,0.907128,1,3,0,13.0711,0.695084
-12.74,0.942128,0.907128,1,3,0,13.3119,0.553852
-12.96,0.951767,0.907128,1,1,0,12.9737,0.522976
-12.5123,0.976887,0.907128,1,3,0,13.1232,0.645684
-12.5188,0.995176,0.907128,1,3,0,12.5492,0.612483
-12.6495,0.939152,0.907128,2,3,0,12.9484,0.689702
-12.7526,0.993491,0.907128,2,3,0,12.7605,0.706828
-12.5041,0.919749,0.907128,2,3,0,13.4551,0.63167
-12.5843,0.981537,0.907128,1,3,0,12.6149,0.586594
-12.8065,0.972151,0.907128,2,7,0,12.8184,0.714216
-12.7146,1,0.907128,1,1,0,12.8087,0.701075
-12.9134,0.963714,0.907128,1,1,0,12.9189,0.726938
-12.5111,0.923854,0.907128,2,3,0,13.6447,0.618415
-12.5043,0.992577,0.907128,2,3,0,12.5653,0.634047
-12.6387,0.724949,0.907128,2,3,0,14.9784,0.573112
-12.5082,0.991348,0.907128,1,3,0,12.6987,0.641567
-12.5917,0.916303,0.907128,2,3,0,13.1164,0.677001
-12.6512,0.981744,0.907128,2,3,0,12.7872,0.690034
-12.709,0.939003,0.907128,1,3,0,13.1966,0.559229
-12.5658,0.962797,0.907128,1,3,0,12.9858,0.669841
-12.5584,0.8997,0.907128,2,3,0,13.3834,0.667489
-12.6062,0.968293,0.907128,1,3,0,12.8102,0.58077
-13.362,0.871673,0.907128,2,3,0,13.7854,0.482013
-12.7943,0.804399,0.907128,2,3,0,15.4807,0.712622
-12.7647,1,0.907128,1,1,0,12.8311,0.708556
-12.5343,1,0.907128,2,7,0,12.717,0.604135
-12.5396,0.994421,0.907128,2,3,0,12.5919,0.601782
-12.5172,0.994326,0.907128,2,3,0,12.596,0.649386
-12.5342,0.99036,0.907128,1,3,0,12.5885,0.604153
-12.9158,0.933029,0.907128,1,3,0,12.9549,0.528455
-12.5163,0.996909,0.907128,2,3,0,12.9423,0.614185
-13.1456,0.832502,0.907128,1,3,0,13.5996,0.749106
-13.1136,0.999803,0.907128,2,7,0,13.1484,0.505745
-13.8228,0.85198,0.907128,1,1,0,13.8471,0.446041
-13.2872,1,0.907128,1,1,0,13.7729,0.488744
-13.2853,1,0.907128,2,7,0,13.2966,0.760164
-13.5889,0.952359,0.907128,1,1,0,13.6516,0.780513
-13.3328,0.953923,0.907128,2,3,0,14.4225,0.763646
-13.0315,1,0.907128,1,1,0,13.3115,0.73894
-12.7169,1,0.907128,1,1,0,12.9736,0.701443
-12.7169,0.797064,0.907128,1,3,0,14.1651,0.701443
-12.5195,1,0.907128,2,3,0,12.6759,0.61199
-12.9523,0.87741,0.907128,1,3,0,13.3003,0.731093
-13.5877,0.758316,0.907128,1,3,0,15.4483,0.463388
-14.3952,0.945066,0.907128,2,3,0,14.4837,0.409853
-14.4711,1,0.907128,2,7,0,14.4876,0.823491
-13.3167,0.752969,0.907128,1,3,0,17.9728,0.486055
-12.5845,1,0.907128,2,3,0,13.1666,0.67514
-12.5497,0.994075,0.907128,2,3,0,12.6523,0.664547
-13.3799,0.920963,0.907128,2,3,0,13.3958,0.480457
-12.561,0.931359,0.907128,1,3,0,13.8916,0.668329
-12.6491,0.982666,0.907128,1,1,0,12.6493,0.689628
-12.6571,0.998461,0.907128,1,1,0,12.6837,0.691151
-12.7882,0.975344,0.907128,1,1,0,12.7939,0.711803
-12.7848,0.999745,0.907128,2,7,0,12.7927,0.54668
-12.6739,1,0.907128,1,1,0,12.7753,0.565805
-12.5061,1,0.907128,2,3,0,12.6477,0.638557
-12.7622,0.844848,0.907128,2,3,0,13.6508,0.708206
-13.3848,0.938152,0.907128,2,7,0,13.4139,0.480027
-12.7925,1,0.907128,1,1,0,13.2515,0.545509
-12.9233,0.970984,0.907128,1,1,0,12.9586,0.527501
-13.5013,0.877455,0.907128,1,1,0,13.5117,0.47025
-12.8702,0.823638,0.907128,2,3,0,15.5723,0.722057
-12.5649,0.993285,0.907128,2,3,0,12.9417,0.669563
-12.5672,0.975859,0.907128,2,7,0,12.7485,0.591735
-12.5315,0.989151,0.907128,1,3,0,12.6743,0.657209
-12.6539,0.87831,0.907128,2,3,0,13.5656,0.56986
-13.1187,0.809277,0.907128,1,3,0,14.037,0.746816
-13.2963,0.97055,0.907128,1,1,0,13.3618,0.760987
-12.5298,0.984368,0.907128,1,3,0,13.3397,0.65643
-12.6172,0.926683,0.907128,2,3,0,13.1354,0.578044
-16.7542,0.20704,0.907128,1,3,0,21.1321,0.888081
-13.0523,0.92855,0.907128,1,3,0,16.9475,0.740882
-13.0486,1,0.907128,1,1,0,13.1526,0.740538
-12.5496,0.991917,0.907128,1,3,0,13.0232,0.664516
-13.6055,0.756049,0.907128,1,3,0,14.3385,0.462002
-12.5137,0.961739,0.907128,1,3,0,13.911,0.646868
-12.5956,0.974259,0.907128,1,3,0,12.6816,0.583501
-12.6368,0.95312,0.907128,1,3,0,12.9565,0.687181
-12.5818,1,0.907128,1,1,0,12.6305,0.674392
-12.9233,0.887894,0.907128,1,3,0,13.4071,0.527501
-12.7042,0.960174,0.907128,2,3,0,13.3213,0.560088
-12.5141,0.997271,0.907128,2,3,0,12.7268,0.615808
-13.0903,0.847354,0.907128,1,3,0,13.4945,0.744324
-12.7733,1,0.907128,1,1,0,13.0351,0.709759
-13.4626,0.933861,0.907128,2,7,0,13.4903,0.473434
-13.3227,1,0.907128,1,1,0,13.5795,0.485511
-12.5274,0.993846,0.907128,1,3,0,13.2876,0.607496
-12.778,0.896301,0.907128,2,3,0,13.2632,0.710415
-13.1361,0.87933,0.907128,2,3,0,14.2523,0.503414
-12.5455,1,0.907128,2,3,0,13.0192,0.663028
-12.5455,0.90255,0.907128,1,3,0,13.1598,0.663028
-12.8252,0.95659,0.907128,1,3,0,12.8499,0.716613
-12.6763,1,0.907128,1,1,0,12.8032,0.694656
-12.7147,0.992678,0.907128,1,1,0,12.7386,0.701095
-12.665,1,0.907128,1,1,0,12.7245,0.692621
-12.7325,0.932764,0.907128,1,3,0,13.2696,0.55512
-12.5967,0.956311,0.907128,2,3,0,13.1652,0.678247
-12.7146,0.9773,0.907128,1,1,0,12.7156,0.701069
-12.563,0.862284,0.907128,2,3,0,13.9358,0.668975
-12.645,0.983878,0.907128,1,1,0,12.6454,0.688823
-12.5202,0.905158,0.907128,2,3,0,13.4346,0.651312
-13.0177,0.876424,0.907128,1,3,0,13.3408,0.516205
-14.6883,0.714965,0.907128,2,3,0,16.1357,0.393717
-12.8256,0.927726,0.907128,2,3,0,15.3939,0.540619
-14.1723,0.841261,0.907128,2,7,0,14.2293,0.810837
-14.3884,0.990315,0.907128,2,7,0,14.3888,0.410241
-13.6627,1,0.907128,1,1,0,14.34,0.457653
-13.394,1,0.907128,1,1,0,13.7388,0.479235
-14.2354,0.828,0.907128,1,1,0,14.2882,0.419253
-14.237,1,0.907128,2,7,0,14.2667,0.81371
-12.798,0.832658,0.907128,2,7,0,16.193,0.54467
-12.798,0.795234,0.907128,1,3,0,14.1907,0.54467
-12.5432,1,0.907128,2,7,0,12.7447,0.662137
-12.9741,0.92753,0.907128,1,3,0,13.0367,0.733327
-14.7034,0.845206,0.907128,2,7,0,14.7266,0.392923
-14.1728,1,0.907128,2,3,0,14.835,0.423076
-14.1862,1,0.907128,2,7,0,14.2109,0.81146
-12.9879,0.991089,0.907128,2,7,0,14.0589,0.519648
-13.9345,0.895428,0.907128,2,7,0,14.0609,0.799532
-12.6554,0.976755,0.907128,1,3,0,13.8921,0.690829
-12.5136,0.997913,0.907128,1,3,0,12.6484,0.646755
-12.5626,0.994188,0.907128,2,7,0,12.5628,0.593245
-15.2421,0.579465,0.907128,1,3,0,15.7609,0.366428
-14.9674,1,0.907128,2,7,0,15.1554,0.841584
-13.8216,1,0.907128,1,1,0,14.8178,0.7937
-13.3445,1,0.907128,1,1,0,13.7868,0.764484
-13.5895,0.961676,0.907128,1,1,0,13.6729,0.780551
-13.1029,1,0.907128,1,1,0,13.5239,0.745443
-12.8128,0.866529,0.907128,2,7,0,14.2598,0.542474
-12.6602,0.925146,0.907128,2,7,0,13.3941,0.691736
-12.8047,0.97293,0.907128,1,1,0,12.8094,0.71398
-12.6164,1,0.907128,2,3,0,12.7684,0.682837
-12.5832,0.972465,0.907128,1,3,0,12.877,0.586929
-12.5232,0.962604,0.907128,2,3,0,12.8818,0.653048
-12.5063,0.997927,0.907128,1,3,0,12.5391,0.624141
-12.5333,0.872993,0.907128,2,3,0,13.4938,0.6046
-12.5052,0.89184,0.907128,2,3,0,13.3522,0.626297
-12.6251,0.96884,0.907128,1,3,0,12.6948,0.684747
-12.6251,0.743209,0.907128,1,3,0,14.333,0.684747
-12.5281,0.984159,0.907128,1,3,0,12.758,0.607138
-12.6686,0.949045,0.907128,1,3,0,12.8575,0.693273
-12.8764,0.961545,0.907128,1,1,0,12.8778,0.722784
-12.5459,1,0.907128,2,7,0,12.8083,0.599234
-13.1975,0.786251,0.907128,2,3,0,14.1069,0.753378
-13.1513,1,0.907128,2,7,0,13.1972,0.50186
-14.0798,0.811114,0.907128,1,1,0,14.0939,0.428894
-13.2303,1,0.907128,1,1,0,13.9171,0.49408
-12.6818,1,0.907128,2,7,0,13.1318,0.695626
-12.7608,0.939112,0.907128,1,3,0,13.3579,0.550448
-12.9157,0.965768,0.907128,1,1,0,12.941,0.528459
-15.3631,0.709505,0.907128,2,7,0,15.449,0.854004
-15.3445,1,0.907128,1,1,0,15.7773,0.853454
-14.684,1,0.907128,1,1,0,15.4123,0.831645
-14.8453,0.993339,0.907128,2,3,0,15.1326,0.837422
-15.9098,0.884841,0.907128,1,1,0,15.9925,0.868923
-12.5046,1,0.907128,2,3,0,15.3043,0.635079
-12.5153,0.997941,0.907128,1,3,0,12.5172,0.648046
-12.6778,0.983128,0.907128,2,3,0,12.6793,0.56505
-12.5042,0.996419,0.907128,1,3,0,12.699,0.629634
-12.5188,0.996911,0.907128,1,3,0,12.5226,0.612476
-12.7087,0.940437,0.907128,1,3,0,12.8944,0.700134
-12.6269,1,0.907128,1,1,0,12.7005,0.685115
-12.9426,0.881434,0.907128,1,3,0,13.5572,0.525091
-12.9936,0.808461,0.907128,1,3,0,14.404,0.735282
-12.6431,0.933003,0.907128,1,3,0,13.6619,0.572166
-12.5532,1,0.907128,1,1,0,12.6235,0.596485
-12.566,0.977594,0.907128,1,3,0,12.7266,0.669885
-13.0094,0.938011,0.907128,2,3,0,13.1556,0.736827
-12.8364,0.902051,0.907128,1,3,0,14.1413,0.539086
-12.8243,0.870907,0.907128,1,3,0,13.8218,0.716498
-12.5547,0.973201,0.907128,2,3,0,13.1439,0.595957
-13.2381,0.782962,0.907128,2,3,0,14.143,0.756576
-12.5896,0.990064,0.907128,1,3,0,13.1882,0.676451
-12.5049,0.995989,0.907128,1,3,0,12.6203,0.627029
-13.3389,0.897259,0.907128,2,3,0,13.4688,0.484058
-12.7608,1,0.907128,1,1,0,13.2086,0.550454
-12.6461,0.94897,0.907128,1,3,0,13.2733,0.689031
-12.7255,0.934759,0.907128,1,3,0,13.2173,0.556324
-12.7601,0.992272,0.907128,1,1,0,12.8001,0.550553
-12.7876,0.993852,0.907128,1,1,0,12.837,0.546245
-12.6194,0.939389,0.907128,1,3,0,13.2501,0.683508
-13.3063,0.804876,0.907128,1,3,0,14.129,0.487
-14.1092,0.944929,0.907128,2,3,0,14.1525,0.427036
-12.5253,0.998585,0.907128,2,3,0,14.1289,0.608606
-13.1218,0.889455,0.907128,1,3,0,13.219,0.504887
-12.8165,0.841321,0.907128,2,7,0,14.2947,0.715509
-12.8439,0.916027,0.907128,1,3,0,13.7895,0.538027
-12.6174,1,0.907128,2,7,0,12.8137,0.683064
-12.5344,0.981365,0.907128,2,7,0,12.7635,0.604093
-12.5344,0.745197,0.907128,1,3,0,13.9417,0.604093
-13.4155,0.890822,0.907128,2,3,0,13.4188,0.769419
-12.5125,0.956493,0.907128,1,3,0,13.8026,0.617178
-12.5322,0.991792,0.907128,1,3,0,12.575,0.657549
-12.7705,0.96095,0.907128,1,3,0,12.7962,0.70937
-12.6827,0.982029,0.907128,2,3,0,13.005,0.695781
-12.8063,0.966116,0.907128,2,3,0,13.0637,0.714188
-12.5118,0.994364,0.907128,1,3,0,12.8192,0.645246
-12.5728,0.990368,0.907128,2,3,0,12.5969,0.671912
-12.5476,1,0.907128,1,1,0,12.5713,0.663805
-13.0435,0.865021,0.907128,1,3,0,13.4906,0.513298
-12.9953,1,0.907128,2,7,0,13.0282,0.73545
-12.5282,1,0.907128,2,3,0,12.9916,0.655653
-12.5355,0.989723,0.907128,1,3,0,12.6138,0.603586
-13.4153,0.874948,0.907128,2,3,0,13.6882,0.477408
-12.5996,0.911457,0.907128,1,3,0,14.0889,0.678942
-12.5154,0.979214,0.907128,2,3,0,12.7851,0.61487
-12.5256,0.997807,0.907128,1,1,0,12.5261,0.608457
-12.9489,0.935639,0.907128,2,3,0,13.0942,0.524318
-13.0689,0.973236,0.907128,1,1,0,13.1394,0.510506
-13.0689,0.833689,0.907128,1,1,0,13.7048,0.510506
-13.0301,1,0.907128,1,1,0,13.1673,0.514798
-12.5047,1,0.907128,2,3,0,12.9978,0.627654
-12.5178,0.952869,0.907128,2,3,0,12.8505,0.613105
-12.5041,0.973624,0.907128,2,3,0,12.7089,0.631948
-12.7266,0.949826,0.907128,1,3,0,12.8102,0.556123
-12.7266,0.481469,0.907128,1,3,0,16.4648,0.556123
-12.6455,1,0.907128,2,3,0,12.7228,0.571627
-12.6455,0.760333,0.907128,1,3,0,14.2042,0.571627
-12.5994,0.951902,0.907128,2,7,0,12.9672,0.678892
-12.6709,0.986112,0.907128,1,1,0,12.6759,0.693703
-14.2644,0.532832,0.907128,2,3,0,17.1859,0.814905
-14.4406,0.976579,0.907128,1,1,0,14.67,0.822266
-13.1097,0.782148,0.907128,1,3,0,17.4067,0.506154
-12.8243,1,0.907128,1,1,0,13.0657,0.54081
-12.9185,0.993001,0.907128,2,3,0,12.9672,0.528109
-12.6313,1,0.907128,2,7,0,12.8754,0.686041
-12.5452,0.976355,0.907128,2,7,0,12.814,0.599519
-12.6157,0.994897,0.907128,2,3,0,12.6159,0.578416
-12.6157,0.322956,0.907128,1,3,0,18.2093,0.578416
-12.9779,0.853197,0.907128,2,7,0,13.6661,0.733709
-12.9494,1,0.907128,2,3,0,13.0487,0.730788
-12.7878,0.902208,0.907128,1,3,0,13.9256,0.546213
-13.3631,0.878278,0.907128,1,1,0,13.3635,0.481924
-12.7624,0.856307,0.907128,1,3,0,14.5272,0.708229
-12.6095,0.957234,0.907128,1,3,0,13.1906,0.579945
-12.7733,0.908595,0.907128,1,3,0,13.2584,0.709762
-12.5966,0.960715,0.907128,1,3,0,13.1774,0.583246
-12.5964,1,0.907128,1,1,0,12.6166,0.583279
-13.2343,0.889078,0.907128,2,3,0,13.6042,0.493698
-12.76,1,0.907128,1,1,0,13.1286,0.550583
-12.6679,1,0.907128,1,1,0,12.7563,0.566993
-12.8013,0.970654,0.907128,1,1,0,12.8127,0.544185
-12.6687,0.968499,0.907128,2,3,0,13.1183,0.566836
-15.3488,0.660971,0.907128,2,7,0,15.6673,0.361569
-12.6313,0.873441,0.907128,1,3,0,16.7401,0.686058
-12.6374,0.961794,0.907128,1,3,0,13.0173,0.573411
-14.3706,0.536392,0.907128,1,3,0,16.3849,0.819406
-12.7561,0.83683,0.907128,2,7,0,16.2927,0.551204
-12.6346,0.937941,0.907128,1,3,0,13.2374,0.686724
-12.5685,0.991931,0.907128,2,3,0,12.7277,0.670628
-13.4344,0.844283,0.907128,2,3,0,14.1594,0.475792
-12.9167,0.999466,0.907128,2,7,0,13.4215,0.727304
-12.5082,0.991255,0.907128,1,3,0,12.964,0.641568
-12.5045,0.999931,0.907128,2,3,0,12.5088,0.634556
-12.5049,0.999735,0.907128,1,3,0,12.5064,0.62714
-12.5049,1,0.907128,2,7,0,12.5049,0.635995
-12.5049,0.866533,0.907128,1,3,0,13.2343,0.635995
-12.5623,0.987908,0.907128,1,3,0,12.578,0.668753
-13.3756,0.863041,0.907128,1,3,0,13.5298,0.766681
-12.5479,0.983872,0.907128,1,3,0,13.3925,0.663906
-12.51,0.988811,0.907128,2,3,0,12.644,0.619488
-13.1614,0.918592,0.907128,2,3,0,13.1759,0.750428
-12.8285,1,0.907128,1,1,0,13.1071,0.717027
-12.511,0.98148,0.907128,1,3,0,12.9803,0.618465
-12.5176,0.995142,0.907128,2,7,0,12.5447,0.649637
-12.6457,0.987219,0.907128,2,3,0,12.6459,0.57159
-12.6457,0.725618,0.907128,1,3,0,14.3582,0.57159
-12.8235,0.987038,0.907128,2,3,0,12.8277,0.54092
-12.5169,0.660024,0.907128,2,3,0,16.0045,0.649166
-12.5419,0.988166,0.907128,1,3,0,12.6015,0.600836
-13.0488,0.843632,0.907128,1,3,0,13.5625,0.740563
-13.0742,0.995609,0.907128,1,1,0,13.1683,0.742885
-12.8321,1,0.907128,2,3,0,13.0446,0.717471
-13.0566,0.857601,0.907128,1,3,0,14.2259,0.51185
-12.6155,0.921595,0.907128,1,3,0,13.6434,0.682638
-12.6891,0.94457,0.907128,1,3,0,13.0852,0.562884
-12.8951,0.954903,0.907128,1,1,0,12.9026,0.53112
-12.6796,0.914459,0.907128,2,7,0,13.5765,0.695241
-12.7258,0.933009,0.907128,1,3,0,13.2864,0.556263
-12.5136,0.998058,0.907128,1,3,0,12.7124,0.616196
-12.7576,0.970462,0.907128,2,3,0,12.7597,0.707555
-12.9408,0.966895,0.907128,1,1,0,12.9527,0.729884
-15.6461,0.798447,0.907128,2,7,0,15.6467,0.348611
-14.5652,1,0.907128,1,1,0,15.6391,0.40033
-14.7489,0.961022,0.907128,1,1,0,15.1593,0.390546
-13.8133,1,0.907128,1,1,0,14.653,0.44671
-15.1045,0.752949,0.907128,1,1,0,15.1739,0.372869
-13.9335,1,0.907128,2,3,0,14.949,0.438447
-13.1852,0.890124,0.907128,2,3,0,15.235,0.498467
-12.5718,0.933082,0.907128,1,3,0,13.6768,0.671602
-12.5501,1,0.907128,2,3,0,12.5719,0.664684
-12.8397,0.966278,0.907128,2,7,0,12.8398,0.53861
-12.8642,0.99452,0.907128,1,1,0,12.9321,0.535236
-12.8675,0.854698,0.907128,1,3,0,13.971,0.721743
-12.8753,0.999251,0.907128,2,7,0,12.8805,0.533732
-13.0471,0.912854,0.907128,2,3,0,13.7842,0.512903
-13.0136,1,0.907128,2,3,0,13.1443,0.516667
-12.5453,0.987319,0.907128,2,3,0,13.1184,0.599478
-12.6804,0.984186,0.907128,2,7,0,12.6851,0.695383
-12.509,0.95107,0.907128,2,3,0,13.105,0.620556
-12.6003,0.989269,0.907128,2,3,0,12.6008,0.67911
-12.5344,0.986801,0.907128,1,3,0,12.7362,0.604079
-12.5501,0.996605,0.907128,1,1,0,12.5532,0.597642
-12.75,0.975292,0.907128,2,7,0,12.7536,0.706453
-12.6058,0.956949,0.907128,1,3,0,13.161,0.58085
-12.5049,0.995606,0.907128,1,3,0,12.6367,0.63615
-12.7287,0.947117,0.907128,1,3,0,12.8309,0.555763
-12.9942,0.942084,0.907128,1,1,0,13.0024,0.51891
-12.519,0.995657,0.907128,1,3,0,12.9737,0.612359
-14.567,0.749817,0.907128,2,3,0,14.5819,0.827243
-14.3657,1,0.907128,1,1,0,14.7751,0.819201
-13.4579,1,0.907128,1,1,0,14.2359,0.772248
-12.5485,0.933849,0.907128,1,3,0,14.0736,0.598228
-12.53,0.988439,0.907128,1,3,0,12.6396,0.656493
-13.3468,0.84712,0.907128,1,3,0,13.5668,0.764648
-12.5737,0.986409,0.907128,1,3,0,13.3212,0.672163
-12.5507,1,0.907128,1,1,0,12.5735,0.664909
-12.5415,0.98366,0.907128,2,7,0,12.6687,0.600998
-12.65,0.952329,0.907128,1,3,0,12.8617,0.689795
-12.6309,1,0.907128,1,1,0,12.6664,0.685966
-14.0072,0.790614,0.907128,1,3,0,14.2657,0.803125
-13.0328,0.972966,0.907128,2,3,0,14.4516,0.739063
-13.3577,0.982118,0.907128,2,3,0,13.3843,0.765419
-13.7069,0.946371,0.907128,1,1,0,13.7702,0.787413
-12.6208,0.922325,0.907128,1,3,0,14.7435,0.577196
-12.9377,0.929307,0.907128,2,3,0,13.2621,0.525699
-12.9455,0.998237,0.907128,1,1,0,13.0398,0.524734
-12.9239,1,0.907128,2,7,0,12.9391,0.728089
-12.714,1,0.907128,1,1,0,12.8895,0.700977
-12.5356,0.995884,0.907128,2,3,0,12.7553,0.659028
