# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = tmphate1ayn_model
# start_datetime = 2022-03-05 18:14:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/4p/0qz7dp9d0z77llrj1f8zbg1w0000gn/T/tmpc6s5sv7i/zicss1ai.json
# init = 2 (Default)
# random
#   seed = 12460
# output
#   file = /Users/patryktomaszewski/studies/bachelor1/data analitycs/Data-Analytics-labs/Lab 1 - Python review/results/bern_1-20220305191452_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-12.5548,0.991304,1.15396,1,3,0,12.5548,0.666303
-12.5367,1,1.15396,1,1,0,12.5557,0.659503
-12.5167,0.995763,1.15396,1,3,0,12.5623,0.613876
-12.8297,0.887828,1.15396,2,3,0,13.1664,0.540029
-12.6009,1,1.15396,1,1,0,12.7663,0.582107
-13.6511,0.777669,1.15396,1,3,0,13.6609,0.458523
-12.518,0.904449,1.15396,2,3,0,14.2792,0.613025
-12.8686,0.917694,1.15396,1,3,0,12.8817,0.534633
-12.8686,0.474394,1.15396,2,3,0,15.764,0.534633
-13.4873,0.942237,1.15396,2,3,0,13.5259,0.471397
-12.507,0.959055,1.15396,2,3,0,13.7321,0.639984
-12.5776,0.873417,1.15396,2,3,0,13.228,0.673253
-12.5698,1,1.15396,2,3,0,12.592,0.671035
-12.5698,0.738553,1.15396,1,3,0,13.6544,0.671035
-12.6166,0.987474,1.15396,1,1,0,12.6266,0.682881
-12.6781,0.930997,1.15396,2,3,0,13.1234,0.564992
-13.372,0.774629,1.15396,1,3,0,14.0531,0.766424
-12.5968,0.94456,1.15396,1,3,0,13.6327,0.583184
-12.8357,0.880835,1.15396,2,3,0,13.3018,0.717914
-12.7759,1,1.15396,1,1,0,12.8794,0.710125
-13.0559,0.933283,1.15396,1,1,0,13.0809,0.741221
-12.536,1,1.15396,2,3,0,12.9689,0.603367
-12.536,0.864155,1.15396,1,3,0,12.9703,0.603367
-13.1689,0.822918,1.15396,1,3,0,13.4625,0.75105
-12.5072,0.98452,1.15396,1,3,0,13.1583,0.622762
-12.5816,0.982244,1.15396,1,3,0,12.5846,0.587371
-12.7284,0.651847,1.15396,2,3,0,14.6629,0.703217
-13.1343,0.904251,1.15396,1,1,0,13.1415,0.748152
-12.6796,0.910825,1.15396,2,3,0,13.8498,0.564684
-12.5048,0.999254,1.15396,1,3,0,12.663,0.635769
-12.5041,0.999994,1.15396,1,3,0,12.5047,0.631375
-13.3242,0.801428,1.15396,1,3,0,13.5062,0.763025
-12.5795,1,1.15396,1,3,0,13.1583,0.673784
-12.9574,0.888339,1.15396,1,3,0,13.2146,0.523282
-12.5067,0.962569,1.15396,2,3,0,13.1781,0.623605
-12.5052,0.966223,1.15396,2,3,0,12.6822,0.626354
-12.5466,0.988314,1.15396,1,3,0,12.56,0.663411
-13.1096,0.876717,1.15396,2,3,0,13.4693,0.746025
-12.9801,1,1.15396,2,3,0,13.1715,0.733934
-12.5448,0.971379,1.15396,1,3,0,13.0901,0.599673
-13.8722,0.715487,1.15396,1,3,0,13.9272,0.44261
-12.574,0.978953,1.15396,1,3,0,13.9622,0.672233
-12.8202,0.922373,1.15396,1,3,0,13.0302,0.541396
-12.7723,0.812458,1.15396,2,3,0,13.9073,0.548628
-12.8445,0.791201,1.15396,2,3,0,13.9807,0.537947
-13.6988,0.585954,1.15396,2,3,0,15.8093,0.786956
-13.1337,1,1.15396,1,1,0,13.6259,0.748104
-12.8331,1,1.15396,1,1,0,13.094,0.717592
-14.1899,0.793999,1.15396,1,3,0,14.2036,0.811626
-13.5722,1,1.15396,1,1,0,14.1819,0.779499
-12.6409,1,1.15396,2,3,0,13.3488,0.572642
-12.5467,1,1.15396,2,3,0,12.6154,0.66344
-12.5655,0.99485,1.15396,1,1,0,12.5738,0.669736
-12.6176,0.947213,1.15396,2,3,0,12.9178,0.577959
-12.5565,0.984975,1.15396,1,3,0,12.7216,0.666877
-12.6221,0.963857,1.15396,2,3,0,12.813,0.684086
-13.4147,0.852544,1.15396,1,3,0,13.4312,0.769362
-13.2323,1,1.15396,1,1,0,13.5107,0.756123
-13.746,0.96474,1.15396,2,3,0,13.8219,0.789603
-14.5492,0.856608,1.15396,1,1,0,14.6618,0.826559
-13.713,1,1.15396,1,1,0,14.4898,0.78776
-12.5045,0.977208,1.15396,1,3,0,13.6728,0.628261
-12.5041,0.827403,1.15396,2,3,0,13.4881,0.631529
-12.5738,0.981946,1.15396,1,3,0,12.5841,0.589678
-13.4377,0.812389,1.15396,1,3,0,13.4489,0.475509
-13.1143,1,1.15396,1,1,0,13.4724,0.505671
-12.505,1,1.15396,1,3,0,13.0019,0.626872
-12.7323,0.935484,1.15396,2,3,0,12.8951,0.555148
-12.777,0.986477,1.15396,1,1,0,12.8373,0.547884
-12.506,0.99843,1.15396,1,3,0,12.755,0.638387
-12.5515,0.9871,1.15396,1,3,0,12.5671,0.597118
-12.655,0.989846,1.15396,2,3,0,12.658,0.569627
-12.5685,1,1.15396,1,1,0,12.6368,0.591345
-12.7901,0.8754,1.15396,2,3,0,13.2843,0.712052
-12.5091,1,1.15396,1,3,0,12.7397,0.642585
-13.2832,0.809863,1.15396,1,3,0,13.4333,0.489111
-12.7878,0.923349,1.15396,1,3,0,13.8717,0.711751
-12.7878,0.417862,1.15396,1,3,0,16.1841,0.711751
-14.1465,0.864687,1.15396,2,3,0,14.286,0.424701
-12.948,1,1.15396,1,1,0,13.8013,0.524426
-12.6714,0.955218,1.15396,1,3,0,13.2906,0.693789
-12.6268,0.807114,1.15396,2,3,0,13.9836,0.575803
-12.9739,0.82509,1.15396,2,3,0,13.6841,0.733311
-12.6465,1,1.15396,2,3,0,12.8925,0.689111
-12.7813,0.943062,1.15396,1,3,0,13.0875,0.547227
-12.6762,0.958685,1.15396,1,3,0,13.1147,0.694634
-12.5829,1,1.15396,1,1,0,12.6589,0.67469
-13.5001,0.820363,1.15396,2,3,0,14.0263,0.774987
-12.5262,1,1.15396,2,3,0,13.3627,0.60809
-12.5092,0.977964,1.15396,2,3,0,12.6453,0.642691
-12.5092,0.924839,1.15396,1,3,0,12.7728,0.642691
-12.5048,0.985762,1.15396,2,3,0,12.5869,0.635701
-12.5088,0.994658,1.15396,2,3,0,12.5332,0.620785
-12.5041,0.880442,1.15396,2,3,0,13.1572,0.631531
-12.5077,0.987561,1.15396,2,3,0,12.5687,0.622107
-12.5909,0.918712,1.15396,2,3,0,12.9471,0.676793
-12.7461,0.959816,1.15396,1,1,0,12.7503,0.705874
-13.6837,0.849309,1.15396,1,3,0,13.6877,0.786097
-12.929,1,1.15396,1,1,0,13.5185,0.728637
-12.5205,0.981597,1.15396,1,3,0,12.9735,0.611383
-12.5077,1,1.15396,1,1,0,12.5168,0.62208
-12.5385,0.972287,1.15396,2,3,0,12.6549,0.660274
-12.7447,0.972688,1.15396,2,3,0,12.7688,0.553067
-12.5336,0.955912,1.15396,2,3,0,13.0266,0.604461
-12.5597,0.992306,1.15396,1,1,0,12.5644,0.594221
-12.5588,1,1.15396,2,3,0,12.5753,0.594522
-12.8411,0.823162,1.15396,2,3,0,13.5766,0.718585
-13.2766,0.900873,1.15396,1,1,0,13.2969,0.759516
-13.0384,1,1.15396,1,1,0,13.3057,0.739595
-13.4215,0.844275,1.15396,1,3,0,14.5206,0.476877
-13.0942,1,1.15396,1,1,0,13.4486,0.507794
-14.7197,0.608806,1.15396,1,1,0,14.7477,0.392066
-12.5325,1,1.15396,1,3,0,14.5665,0.657678
-12.6043,0.980517,1.15396,1,1,0,12.6049,0.680071
-12.5177,0.989315,1.15396,2,3,0,12.6789,0.649709
-12.5552,0.989625,1.15396,1,1,0,12.5555,0.666445
-13.0527,0.885287,1.15396,2,3,0,13.4168,0.740923
-13.2073,0.988221,1.15396,2,3,0,13.311,0.754156
-12.5043,0.994781,1.15396,2,3,0,13.2144,0.633827
-12.6489,0.96228,1.15396,1,3,0,12.6738,0.570901
-12.631,1,1.15396,2,3,0,12.6779,0.574834
-12.6156,1,1.15396,1,1,0,12.6565,0.578435
-12.5575,0.984879,1.15396,1,3,0,12.7211,0.667193
-12.986,0.879023,1.15396,1,3,0,13.2097,0.51987
-13.3003,0.647705,1.15396,2,3,0,15.1445,0.76128
-13.7692,0.904032,1.15396,1,1,0,13.8643,0.790879
-12.949,1,1.15396,1,1,0,13.5889,0.730747
-13.7921,0.94164,1.15396,2,3,0,13.7982,0.792124
-12.8594,1,1.15396,1,1,0,13.5748,0.720791
-12.6214,0.960043,1.15396,1,3,0,13.1096,0.577063
-13.3599,0.900676,1.15396,2,3,0,13.3933,0.765574
-12.5406,0.960665,1.15396,1,3,0,13.4792,0.601373
-12.5047,0.99929,1.15396,1,3,0,12.5399,0.63552
-12.5288,0.993281,1.15396,1,3,0,12.536,0.606781
-12.5302,0.999858,1.15396,2,3,0,12.5371,0.60606
-13.479,0.750497,1.15396,1,3,0,13.866,0.773631
-13.3315,1,1.15396,1,1,0,13.6126,0.763552
-12.9499,1,1.15396,1,1,0,13.2866,0.73084
-12.5267,0.978419,1.15396,1,3,0,13.0127,0.607847
-13.7091,0.739799,1.15396,1,3,0,13.7749,0.454204
-12.5319,0.99235,1.15396,1,3,0,13.6801,0.657422
-12.5807,0.995385,1.15396,2,3,0,12.5809,0.587636
-13.5376,0.732072,1.15396,1,3,0,14.0931,0.777359
-14.3882,0.947809,1.15396,2,3,0,14.4636,0.82013
-12.6759,0.96308,1.15396,2,3,0,14.716,0.694592
-12.5684,0.977967,1.15396,2,3,0,12.8132,0.591356
-13.7038,0.695117,1.15396,1,3,0,14.2978,0.78724
-12.9335,0.87565,1.15396,2,3,0,14.8739,0.526224
-12.5982,1,1.15396,1,1,0,12.8337,0.582815
-12.6608,0.99378,1.15396,2,3,0,12.6789,0.568428
-15.6427,0.473269,1.15396,1,3,0,15.7221,0.348753
-12.5131,1,1.15396,1,3,0,15.2477,0.646342
-12.6805,0.952957,1.15396,1,3,0,12.7418,0.56451
-12.6805,0.815822,1.15396,1,1,0,13.1452,0.56451
-12.5137,0.976064,1.15396,2,3,0,12.8251,0.616122
-12.8797,0.876917,1.15396,2,3,0,13.2376,0.533143
-13.2334,0.896905,1.15396,1,1,0,13.2973,0.493783
-13.3136,0.975621,1.15396,1,1,0,13.5211,0.486334
-13.3136,0.572838,1.15396,1,3,0,16.3897,0.486334
-13.875,0.612438,1.15396,2,3,0,15.8549,0.7965
-12.5074,0.966969,1.15396,1,3,0,13.8739,0.6225
-12.9809,0.885771,1.15396,1,3,0,13.021,0.520478
-12.6583,1,1.15396,2,3,0,12.8944,0.568937
-12.5429,1,1.15396,1,1,0,12.6251,0.600418
-12.6186,0.969525,1.15396,1,3,0,12.7245,0.683331
-12.5095,0.938647,1.15396,2,3,0,13.0176,0.620011
-12.5095,0.968205,1.15396,1,3,0,12.6311,0.620011
-12.5518,0.981674,1.15396,2,3,0,12.6121,0.597005
-14.1144,0.68479,1.15396,2,3,0,14.8317,0.808195
-12.5527,1,1.15396,2,3,0,13.8298,0.596669
-12.5264,0.987908,1.15396,2,3,0,12.6346,0.654746
-12.5497,0.987019,1.15396,2,3,0,12.6138,0.597771
-12.8649,0.93069,1.15396,1,3,0,12.8655,0.535135
-12.8208,1,1.15396,1,1,0,12.9387,0.54131
-13.4967,0.812405,1.15396,1,1,0,13.5215,0.470629
-13.0096,1,1.15396,1,1,0,13.4322,0.517127
-12.653,1,1.15396,1,1,0,12.91,0.570048
-12.5542,0.949754,1.15396,2,3,0,12.9393,0.596118
-12.5092,1,1.15396,2,3,0,12.5481,0.642713
-12.5314,0.995439,1.15396,1,3,0,12.5314,0.657177
-12.5504,0.994759,1.15396,1,1,0,12.5548,0.664802
-13.2144,0.860555,1.15396,2,3,0,13.6098,0.75472
-12.745,1,1.15396,2,3,0,13.1047,0.705725
-12.5176,0.985644,1.15396,2,3,0,12.8418,0.649669
-12.5176,0.54876,1.15396,1,3,0,14.5814,0.649669
-12.7488,0.941866,1.15396,2,3,0,12.9137,0.706283
-12.761,0.996895,1.15396,1,1,0,12.8234,0.708041
-12.685,0.953508,1.15396,2,3,0,13.2086,0.696185
-12.5258,0.987345,1.15396,1,3,0,12.7377,0.608328
-12.5663,0.980058,1.15396,2,3,0,12.6432,0.669993
-12.713,0.944663,1.15396,2,3,0,12.9728,0.700822
-13.0511,0.918923,1.15396,1,1,0,13.0606,0.740772
-13.1448,0.978297,1.15396,1,1,0,13.2614,0.749037
-12.5411,1,1.15396,2,3,0,13.0405,0.601178
-14.4502,0.547619,1.15396,1,3,0,15.2724,0.822653
-12.5042,0.964146,1.15396,1,3,0,14.4011,0.63341
-12.7452,0.938154,1.15396,1,3,0,12.7832,0.552988
-12.8902,0.956636,1.15396,1,1,0,12.9399,0.531752
-13.9221,0.887576,1.15396,2,3,0,13.9238,0.798909
-12.7666,1,1.15396,2,3,0,13.6179,0.549528
-13.0622,0.913358,1.15396,1,1,0,13.1015,0.511239
-12.523,1,1.15396,1,3,0,12.9226,0.609869
-12.5067,1,1.15396,2,3,0,12.5201,0.639543
-12.5067,0.772192,1.15396,1,3,0,13.3978,0.639543
-12.6239,0.972038,1.15396,1,3,0,12.6335,0.684482
-12.5345,1,1.15396,2,3,0,12.5998,0.658553
-13.5521,0.751033,1.15396,1,3,0,13.8374,0.466177
-12.7016,1,1.15396,1,1,0,13.293,0.560569
-12.5112,1,1.15396,2,3,0,12.705,0.644677
-12.5163,0.997222,1.15396,2,3,0,12.5312,0.614172
-12.5163,0.646451,1.15396,1,3,0,13.8185,0.614172
-12.7173,0.922823,1.15396,2,3,0,12.9548,0.557748
-14.1175,0.723065,1.15396,1,3,0,14.1185,0.42651
-12.6659,1,1.15396,1,3,0,13.6804,0.567389
-12.692,0.997378,1.15396,2,3,0,12.7354,0.562332
-12.6261,0.9411,1.15396,2,3,0,13.0913,0.684958
-12.5305,0.972225,1.15396,2,3,0,12.8243,0.605929
-13.1844,0.850876,1.15396,1,3,0,13.207,0.498547
-12.6055,0.865887,1.15396,2,3,0,14.0601,0.580939
-12.5568,0.94464,1.15396,2,3,0,12.9346,0.666986
-12.851,0.919783,1.15396,2,3,0,13.1521,0.719785
-12.5143,0.985846,1.15396,2,3,0,12.9416,0.647274
-12.563,0.989978,1.15396,1,3,0,12.5631,0.66897
-12.506,0.959339,1.15396,2,3,0,12.8103,0.624767
-12.5044,0.86913,1.15396,2,3,0,13.225,0.62886
-12.5364,0.702242,1.15396,2,3,0,14.3706,0.659382
-13.0571,0.915748,1.15396,2,3,0,13.1929,0.511792
-13.4681,0.582682,1.15396,2,3,0,15.9325,0.472978
-13.0918,1,1.15396,1,1,0,13.4732,0.508042
-13.6304,0.847327,1.15396,1,1,0,13.7328,0.460098
-12.8274,1,1.15396,2,3,0,13.4368,0.716881
-14.8657,0.681171,1.15396,1,3,0,14.9478,0.83813
-16.9483,0.735115,1.15396,1,1,0,17.0075,0.89195
-14.4608,1,1.15396,2,3,0,16.5672,0.823077
-12.9676,1,1.15396,2,3,0,14.0565,0.522053
-12.5682,0.908155,1.15396,2,3,0,13.5533,0.591413
-12.5366,0.987794,1.15396,2,3,0,12.6557,0.659478
-12.9166,0.894324,1.15396,1,3,0,13.0821,0.528352
-12.6515,1,1.15396,1,1,0,12.8497,0.57037
-12.5399,0.960132,1.15396,2,3,0,12.8875,0.601656
-14.5357,0.598083,1.15396,1,3,0,14.6503,0.401949
-13.1449,1,1.15396,1,1,0,14.1593,0.502518
-12.6594,0.954921,1.15396,1,3,0,13.4728,0.691594
-12.614,1,1.15396,2,3,0,12.6685,0.682304
-15.3334,0.512013,1.15396,1,3,0,15.7219,0.853126
-14.3016,1,1.15396,1,1,0,15.307,0.816502
-14.3016,0.855857,1.15396,1,1,0,15.2212,0.816502
-13.542,1,1.15396,1,1,0,14.2378,0.777632
-12.7394,0.995147,1.15396,1,3,0,13.3479,0.704884
-12.7678,0.992765,1.15396,1,1,0,12.8241,0.708998
-13.1971,0.966761,1.15396,2,3,0,13.2076,0.753339
-13.0914,1,1.15396,1,1,0,13.2956,0.744423
-12.6459,1,1.15396,2,3,0,12.9781,0.689005
-12.6765,0.991991,1.15396,1,1,0,12.7085,0.694701
-12.5462,0.982763,1.15396,1,3,0,12.7696,0.599105
-13.2708,0.797105,1.15396,1,3,0,13.6299,0.759076
-12.8345,1,1.15396,1,1,0,13.1853,0.717766
-12.507,1,1.15396,2,3,0,12.8213,0.623043
-12.5045,0.888162,1.15396,2,3,0,13.1123,0.628551
-12.996,0.45613,1.15396,2,3,0,16.4363,0.735517
-12.7207,1,1.15396,1,1,0,12.9428,0.702038
-12.5825,0.750421,1.15396,2,3,0,14.4886,0.587115
-13.3859,0.682894,1.15396,2,3,0,14.5288,0.479934
-12.5047,0.942828,1.15396,2,3,0,13.7316,0.62784
-12.5965,0.975268,1.15396,1,3,0,12.6189,0.678203
-12.5517,0.777396,1.15396,2,3,0,14.0494,0.597022
-12.8548,0.800308,1.15396,2,3,0,13.7054,0.720244
-12.5857,1,1.15396,2,3,0,12.7841,0.675445
-12.5125,1,1.15396,1,3,0,12.5664,0.645866
-12.5083,1,1.15396,1,1,0,12.5119,0.641748
-12.5083,0.827859,1.15396,1,3,0,13.1569,0.641748
-12.5091,0.817351,1.15396,2,3,0,13.5779,0.620461
-12.7381,0.959155,1.15396,2,3,0,12.7885,0.704687
-13.0372,0.890584,1.15396,1,3,0,13.5663,0.514002
-13.0352,1,1.15396,1,1,0,13.1974,0.514221
-12.7016,0.819384,1.15396,2,3,0,14.1293,0.56056
-12.5284,0.989136,1.15396,1,3,0,12.7531,0.655761
-12.5336,0.987911,1.15396,2,3,0,12.6085,0.658175
-12.5668,0.975487,1.15396,2,3,0,12.6912,0.591864
-12.53,0.955484,1.15396,2,3,0,12.819,0.656527
-12.8895,0.900612,1.15396,1,3,0,13.0347,0.531854
-14.681,0.795026,1.15396,2,3,0,14.6825,0.394104
-15.3884,0.938267,1.15396,2,3,0,15.9169,0.359796
-13.5943,1,1.15396,1,1,0,14.9648,0.462867
-13.0325,0.859483,1.15396,1,3,0,14.6814,0.739033
-13.0325,0.819904,1.15396,1,1,0,13.7345,0.739033
-12.5903,0.958271,1.15396,1,3,0,13.2452,0.584943
-12.5345,1,1.15396,1,1,0,12.5762,0.604013
-12.5166,1,1.15396,1,1,0,12.5306,0.613955
-12.5166,0.674287,1.15396,1,3,0,13.6934,0.613955
-14.0301,0.637147,1.15396,1,3,0,14.5583,0.80423
-12.9842,0.826284,1.15396,2,3,0,16.3066,0.520083
-12.8361,0.76774,1.15396,2,3,0,14.4055,0.53913
-12.5138,0.993692,1.15396,1,3,0,12.839,0.646871
-13.0597,0.874898,1.15396,1,3,0,13.1206,0.741565
-12.5458,1,1.15396,1,3,0,12.9441,0.663128
-12.6887,0.96212,1.15396,1,1,0,12.6887,0.696807
-12.7611,0.93637,1.15396,2,3,0,13.2352,0.550394
-12.8176,0.9829,1.15396,1,1,0,12.8847,0.541776
-12.7818,1,1.15396,1,1,0,12.8835,0.547147
-12.7706,0.829858,1.15396,2,3,0,13.7994,0.709383
-12.5066,1,1.15396,1,3,0,12.7279,0.639457
-13.2118,0.826409,1.15396,1,3,0,13.3373,0.49586
