# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = tmphate1ayn_model
# start_datetime = 2022-03-05 18:14:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/4p/0qz7dp9d0z77llrj1f8zbg1w0000gn/T/tmpc6s5sv7i/zicss1ai.json
# init = 2 (Default)
# random
#   seed = 12460
# output
#   file = /Users/patryktomaszewski/studies/bachelor1/data analitycs/Data-Analytics-labs/Lab 1 - Python review/results/bern_1-20220305191452_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.19463
# Diagonal elements of inverse mass matrix:
# 0.210397
-12.5292,0.917844,1.19463,2,3,0,12.894,0.606579
-12.5376,0.744008,1.19463,2,3,0,13.8129,0.602661
-12.8869,0.911419,1.19463,1,3,0,12.8869,0.532197
-12.8869,0.319796,1.19463,1,1,0,14.9969,0.532197
-12.5338,0.983343,1.19463,2,3,0,12.9851,0.658241
-12.522,1,1.19463,1,1,0,12.5341,0.652364
-12.644,0.947058,1.19463,2,3,0,12.7841,0.571969
-13.2924,0.828849,1.19463,2,3,0,13.7059,0.760698
-12.5044,0.988254,1.19463,1,3,0,13.1316,0.634186
-12.5145,0.997387,1.19463,1,3,0,12.5147,0.647422
-12.8446,0.91126,1.19463,1,3,0,12.9038,0.537931
-12.518,0.972613,1.19463,2,3,0,12.9885,0.649903
-12.5586,0.596658,1.19463,2,3,0,15.102,0.5946
-12.6412,0.991019,1.19463,2,3,0,12.6449,0.688075
-13.183,0.856562,1.19463,1,3,0,13.473,0.498682
-12.9605,1,1.19463,1,1,0,13.2363,0.522905
-12.6038,1,1.19463,1,1,0,12.8442,0.581372
-12.6094,0.999344,1.19463,2,3,0,12.6428,0.579946
-12.5316,1,1.19463,1,1,0,12.5856,0.605408
-12.5316,0.16263,1.19463,1,3,0,17.7183,0.605408
-12.7212,0.936648,1.19463,1,1,0,12.7215,0.55707
-12.5168,0.987838,1.19463,2,3,0,12.7869,0.649089
-13.0559,0.803742,1.19463,2,3,0,13.5441,0.511931
-12.6336,1,1.19463,2,3,0,12.9204,0.574255
-12.728,0.989156,1.19463,2,3,0,12.7612,0.555891
-12.5394,1,1.19463,2,3,0,12.7344,0.660623
-12.692,0.943873,1.19463,2,3,0,12.8353,0.562329
-12.5964,1,1.19463,1,1,0,12.6795,0.583296
-12.5964,0.767756,1.19463,1,1,0,13.083,0.583296
-12.5041,1,1.19463,1,3,0,12.5726,0.631723
-12.9466,0.884555,1.19463,1,3,0,12.9774,0.524605
-12.6149,1,1.19463,2,3,0,12.8425,0.578608
-12.5135,0.978867,1.19463,2,3,0,12.7225,0.646701
-12.6937,0.865295,1.19463,2,3,0,13.1727,0.562013
-12.533,1,1.19463,1,1,0,12.6391,0.604739
-12.5526,0.993316,1.19463,1,1,0,12.5598,0.596714
-12.5129,0.995616,1.19463,2,3,0,12.5675,0.646207
-12.5677,0.98391,1.19463,1,3,0,12.5908,0.591588
-13.5994,0.654442,1.19463,2,3,0,14.5169,0.781147
-12.6389,0.971508,1.19463,2,3,0,13.7343,0.573083
-12.6389,0.190493,1.19463,1,3,0,16.462,0.573083
-12.638,1,1.19463,1,1,0,12.6845,0.573264
-12.638,0.764071,1.19463,1,3,0,13.6289,0.573264
-12.5877,1,1.19463,1,1,0,12.6428,0.585648
-13.2722,0.887266,1.19463,2,3,0,13.2727,0.490131
-12.9431,1,1.19463,2,3,0,13.2708,0.525039
-14.6762,0.541515,1.19463,1,1,0,14.7124,0.394359
-12.6176,0.893455,1.19463,2,3,0,15.3514,0.683122
-12.6176,0.687328,1.19463,1,3,0,13.7907,0.683122
-12.5078,0.995966,1.19463,1,3,0,12.6059,0.622016
-12.5544,0.928563,1.19463,2,3,0,12.8249,0.596048
-12.8741,0.894621,1.19463,1,1,0,12.8751,0.533898
-12.5577,1,1.19463,1,1,0,12.7653,0.594911
-12.5577,0.819504,1.19463,1,3,0,13.0334,0.594911
-12.6219,0.978022,1.19463,1,1,0,12.6331,0.576928
-13.7434,0.67267,1.19463,1,1,0,13.7435,0.451698
-13.5551,1,1.19463,1,1,0,14.0226,0.465939
-13.2892,1,1.19463,1,1,0,13.7033,0.488557
-12.583,1,1.19463,2,3,0,13.0411,0.586983
-12.6447,0.978779,1.19463,1,1,0,12.6642,0.571805
-12.8035,0.945743,1.19463,1,1,0,12.8347,0.543858
-12.5476,1,1.19463,1,1,0,12.7157,0.59858
-12.6642,0.830321,1.19463,2,3,0,13.2458,0.567742
-12.5057,0.998923,1.19463,1,3,0,12.632,0.637811
-12.582,0.972419,1.19463,2,3,0,12.6431,0.58725
-12.5118,0.987914,1.19463,2,3,0,12.64,0.645268
-12.5216,0.980048,1.19463,2,3,0,12.6081,0.652096
-14.3601,0.611575,1.19463,1,3,0,14.5601,0.818967
-12.6068,1,1.19463,1,3,0,13.9334,0.680666
-13.2621,0.87126,1.19463,2,3,0,13.551,0.491076
-12.5365,0.939744,1.19463,2,3,0,13.5974,0.659417
-13.3907,0.808388,1.19463,1,3,0,13.4264,0.767722
-12.5185,1,1.19463,1,3,0,13.1766,0.650224
-12.5622,0.986052,1.19463,1,1,0,12.5631,0.668722
-12.7071,0.652952,1.19463,2,3,0,14.74,0.559562
-12.6191,1,1.19463,1,1,0,12.7053,0.577597
-12.6191,0.146037,1.19463,1,3,0,17.1046,0.577597
-12.8738,0.914418,1.19463,1,1,0,12.891,0.533932
-13.0474,0.940121,1.19463,1,1,0,13.155,0.512865
-14.4147,0.829217,1.19463,2,3,0,14.4643,0.821218
-14.3511,1,1.19463,1,1,0,14.8571,0.818592
-14.3511,0.611367,1.19463,1,1,0,16.585,0.818592
-12.5654,1,1.19463,2,3,0,14.1095,0.592337
-12.5404,1,1.19463,2,3,0,12.557,0.661028
-12.5701,0.996866,1.19463,2,3,0,12.5777,0.67112
-12.5133,1,1.19463,1,1,0,12.5518,0.646517
-12.51,1,1.19463,1,1,0,12.5137,0.643547
-12.5117,0.989234,1.19463,2,3,0,12.5626,0.645162
-12.5117,0.486679,1.19463,1,3,0,14.3828,0.645162
-12.5322,0.993377,1.19463,1,1,0,12.5328,0.657533
-12.8711,0.908071,1.19463,1,3,0,12.965,0.53429
-12.7765,1,1.19463,1,1,0,12.92,0.54796
-13.8481,0.683294,1.19463,1,1,0,13.8713,0.444276
-15.7611,0.520612,1.19463,1,1,0,16.0254,0.343809
-13.5076,1,1.19463,1,1,0,15.1292,0.469741
-12.5043,0.795565,1.19463,2,3,0,14.507,0.629433
-12.5326,0.985184,1.19463,2,3,0,12.5703,0.65773
-12.5326,0.647771,1.19463,1,3,0,13.8324,0.65773
-12.5226,1,1.19463,1,1,0,12.5339,0.652688
-12.6723,0.957613,1.19463,1,3,0,12.7251,0.56613
-12.5096,1,1.19463,1,3,0,12.6191,0.619933
-12.5055,0.99374,1.19463,2,3,0,12.5376,0.625653
-12.556,0.966827,1.19463,2,3,0,12.6459,0.595491
-13.7364,0.720114,1.19463,1,3,0,13.7439,0.452205
-14.3883,0.796078,1.19463,1,1,0,14.7409,0.410249
-12.8692,1,1.19463,2,3,0,14.4363,0.721943
-12.5508,0.975608,1.19463,1,3,0,12.9062,0.597379
-12.624,0.991673,1.19463,2,3,0,12.6324,0.576443
-12.5041,0.870574,1.19463,2,3,0,13.2001,0.630948
-12.5506,0.987435,1.19463,1,3,0,12.5554,0.664856
-12.7022,0.955778,1.19463,1,3,0,12.7974,0.560457
-12.5041,1,1.19463,1,3,0,12.6506,0.632007
-13.8934,0.461452,1.19463,2,3,0,15.6074,0.441164
-12.6628,1,1.19463,1,1,0,13.4591,0.568017
-12.8124,0.984426,1.19463,2,3,0,12.8132,0.714985
-13.6077,0.911461,1.19463,2,3,0,13.7608,0.461835
-13.6077,0.616461,1.19463,1,1,0,14.7535,0.461835
-12.9714,1,1.19463,1,1,0,13.4809,0.521597
-12.9612,1,1.19463,1,1,0,13.1266,0.522823
-12.8804,1,1.19463,1,1,0,13.0532,0.533049
-14.2514,0.614625,1.19463,1,1,0,14.287,0.418292
-13.7161,1,1.19463,1,1,0,14.4228,0.453685
-17.1272,0.31785,1.19463,1,1,0,17.2511,0.293995
-16.9392,1,1.19463,1,1,0,18.5219,0.300173
-13.6012,1,1.19463,2,3,0,15.9132,0.462335
-13.3284,1,1.19463,1,1,0,13.7599,0.484998
-12.6618,1,1.19463,2,3,0,13.1041,0.56823
-13.1138,0.852337,1.19463,1,1,0,13.133,0.505724
-12.8564,0.617073,1.19463,2,3,0,15.2158,0.720431
-12.6249,1,1.19463,1,1,0,12.7983,0.68469
-12.5056,0.997028,1.19463,1,3,0,12.6057,0.625461
-12.5125,0.989195,1.19463,2,3,0,12.5532,0.617155
-12.5467,0.92105,1.19463,2,3,0,12.8634,0.598897
-12.7325,0.937645,1.19463,1,1,0,12.735,0.555124
-12.5048,0.937684,1.19463,2,3,0,13.0036,0.627396
-12.5048,0.935394,1.19463,1,3,0,12.6784,0.627396
-12.57,0.979426,1.19463,2,3,0,12.6112,0.671098
-13.5563,0.755743,1.19463,1,3,0,13.7932,0.465847
-12.5879,1,1.19463,1,3,0,13.2152,0.5856
-12.5064,0.892363,1.19463,2,3,0,13.0613,0.624042
-12.5058,1,1.19463,1,1,0,12.5067,0.625071
-12.6164,0.930638,1.19463,2,3,0,12.8041,0.578236
-12.9702,0.883012,1.19463,1,1,0,12.9821,0.52175
-12.8089,1,1.19463,1,1,0,12.9992,0.543056
-12.5554,0.753068,1.19463,2,3,0,14.0519,0.666524
-12.8698,0.862502,1.19463,2,3,0,13.341,0.722012
-12.84,1,1.19463,1,1,0,12.9573,0.718442
-12.8714,0.990994,1.19463,1,1,0,12.9672,0.722203
-12.6185,1,1.19463,1,1,0,12.8042,0.683298
-13.4059,0.799487,1.19463,1,3,0,13.6979,0.478207
-13.5462,0.983786,1.19463,2,3,0,13.8457,0.466646
-12.8147,1,1.19463,2,3,0,13.3328,0.542199
-12.5164,0.994359,1.19463,1,3,0,12.7769,0.648825
-12.6992,0.87572,1.19463,2,3,0,13.1261,0.560994
-12.5548,0.837099,1.19463,2,3,0,13.3532,0.595911
-12.9819,0.92751,1.19463,2,3,0,12.9821,0.520356
-12.5905,1,1.19463,1,1,0,12.8497,0.58489
-13.291,0.870423,1.19463,2,3,0,13.4272,0.760593
-12.6508,1,1.19463,2,3,0,13.1055,0.689948
-12.82,0.950706,1.19463,1,1,0,12.8424,0.715951
-12.82,0.722513,1.19463,1,1,0,13.7058,0.715951
-12.736,1,1.19463,1,1,0,12.852,0.704378
-12.5994,0.933619,1.19463,2,3,0,13.1682,0.678901
-12.5094,0.995779,1.19463,1,3,0,12.5945,0.620102
-15.3053,0.436706,1.19463,1,3,0,15.9727,0.852285
-12.6304,0.880718,1.19463,1,3,0,15.3971,0.574981
-12.572,1,1.19463,1,1,0,12.6264,0.590242
-12.572,0.795982,1.19463,1,1,0,12.994,0.590242
-12.5139,0.823299,1.19463,2,3,0,13.3851,0.615993
-12.5216,0.962303,1.19463,2,3,0,12.6808,0.610713
-12.9176,0.898584,1.19463,1,3,0,12.9206,0.528225
-12.6544,1,1.19463,1,1,0,12.8516,0.569761
-12.8171,0.944368,1.19463,1,1,0,12.8511,0.541854
-12.5346,1,1.19463,2,3,0,12.7193,0.603977
-13.2122,0.818218,1.19463,1,3,0,13.4164,0.754545
-12.7454,1,1.19463,1,1,0,13.0973,0.705783
-13.681,0.766624,1.19463,1,3,0,14.1852,0.456284
-12.523,1,1.19463,1,3,0,13.4506,0.65292
-12.6019,0.975179,1.19463,1,1,0,12.6023,0.679492
-12.5054,0.997612,1.19463,1,3,0,12.5864,0.625919
-12.9046,0.891681,1.19463,2,3,0,13.1182,0.725969
-12.9499,0.995765,1.19463,2,3,0,13.0612,0.730841
-12.5633,1,1.19463,2,3,0,12.8963,0.592997
-12.5466,1,1.19463,1,1,0,12.5697,0.598965
-13.7358,0.776289,1.19463,2,3,0,14.0441,0.789036
-15.6118,0.874503,1.19463,2,3,0,15.7348,0.350065
-13.9978,1,1.19463,1,1,0,15.3981,0.434187
-13.9753,1,1.19463,1,1,0,14.5067,0.435664
-13.0952,1,1.19463,2,3,0,13.7798,0.744763
-12.6161,1,1.19463,1,1,0,12.9538,0.682777
-12.587,1,1.19463,1,1,0,12.6287,0.675777
-12.8359,0.929468,1.19463,1,3,0,12.9999,0.539152
-12.5591,1,1.19463,1,1,0,12.7419,0.594402
-13.0688,0.854166,1.19463,1,3,0,13.2848,0.742396
-12.8251,1,1.19463,1,1,0,13.0572,0.716594
-12.5074,0.954784,1.19463,2,3,0,13.0556,0.622516
-12.5419,0.989739,1.19463,1,3,0,12.5538,0.661616
-12.8227,0.922502,1.19463,1,3,0,12.9248,0.541043
-12.7345,0.953706,1.19463,2,3,0,13.1435,0.704153
-12.5044,0.996539,1.19463,1,3,0,12.6878,0.628962
-12.5507,0.955974,1.19463,2,3,0,12.6991,0.597411
-12.5124,0.995691,1.19463,2,3,0,12.5655,0.645732
-13.3357,0.682005,1.19463,2,3,0,14.1963,0.484343
-13.3678,0.99621,1.19463,2,3,0,13.657,0.481505
-12.6216,1,1.19463,1,1,0,13.1075,0.577018
-13.0665,0.854909,1.19463,1,1,0,13.0764,0.510769
-12.6694,0.857867,1.19463,2,3,0,13.8598,0.69343
-12.5056,0.974106,1.19463,2,3,0,12.7989,0.625487
-14.3482,0.593104,1.19463,1,3,0,14.7005,0.81847
-13.399,1,1.19463,1,1,0,14.2086,0.768294
-15.0615,0.683675,1.19463,1,1,0,15.0828,0.844681
-13.4714,1,1.19463,1,1,0,14.7352,0.773132
-12.547,1,1.19463,1,3,0,13.225,0.663562
-12.7145,0.675195,1.19463,2,3,0,14.5239,0.558248
-12.7145,0.393401,1.19463,1,3,0,15.9855,0.558248
-12.5158,0.791381,1.19463,2,3,0,13.7067,0.648422
-12.532,0.994791,1.19463,1,1,0,12.5339,0.657436
-12.6601,0.976664,1.19463,2,3,0,12.6988,0.568575
-12.5213,0.972125,1.19463,2,3,0,12.8059,0.651965
-12.5099,1,1.19463,1,1,0,12.5183,0.64343
-12.5792,0.980207,1.19463,1,3,0,12.5994,0.588083
-12.6582,0.991523,1.19463,2,3,0,12.6592,0.691357
-13.1608,0.863824,1.19463,1,1,0,13.1641,0.750378
-13.2093,0.987195,1.19463,1,1,0,13.3895,0.754315
-12.8359,1,1.19463,1,1,0,13.1493,0.717948
-12.7063,1,1.19463,1,1,0,12.8393,0.699735
-13.0456,0.966181,1.19463,2,3,0,13.0766,0.513066
-13.5448,0.837075,1.19463,1,1,0,13.6798,0.466755
-12.7123,1,1.19463,2,3,0,13.2665,0.558625
-12.5049,0.968092,1.19463,2,3,0,12.874,0.635966
-12.6099,0.972785,1.19463,1,3,0,12.6159,0.681371
-12.6099,0.906313,1.19463,1,1,0,12.8437,0.681371
-12.6294,0.919803,1.19463,2,3,0,13.0335,0.685659
-13.1424,0.93559,1.19463,2,3,0,13.1432,0.748839
-13.6964,0.867874,1.19463,1,1,0,13.784,0.786821
-13.6964,0.571013,1.19463,1,1,0,15.8375,0.786821
-12.6653,0.924824,1.19463,1,3,0,13.8723,0.567523
-13.8668,0.657346,1.19463,2,3,0,14.7412,0.796076
-16.8768,0.550071,1.19463,1,1,0,16.8769,0.890547
-16.5297,1,1.19463,1,1,0,17.5684,0.883377
-12.7529,0.979463,1.19463,1,3,0,15.8298,0.706874
-13.5838,0.793764,1.19463,1,1,0,13.5861,0.780206
-13.5838,0.798725,1.19463,1,1,0,14.4588,0.780206
-15.1707,0.704559,1.19463,1,1,0,15.2157,0.848158
-13.3494,1,1.19463,1,1,0,14.7618,0.764834
-13.5674,0.982236,1.19463,2,3,0,13.7592,0.779202
-13.5252,1,1.19463,1,1,0,13.8314,0.77658
-12.6038,1,1.19463,1,3,0,13.2653,0.679966
-12.5081,1,1.19463,1,3,0,12.5748,0.641457
-12.5438,0.989591,1.19463,1,3,0,12.5562,0.600046
-12.5438,0.831786,1.19463,1,3,0,12.9856,0.600046
-12.5438,0.32973,1.19463,1,3,0,15.9591,0.600046
-12.5934,0.994358,1.19463,2,3,0,12.6014,0.584084
-12.6653,0.975291,1.19463,1,1,0,12.6873,0.567519
-13.063,0.868892,1.19463,1,1,0,13.0855,0.511152
-12.8435,1,1.19463,1,1,0,13.0773,0.538085
-12.5126,0.996126,1.19463,1,3,0,12.7894,0.645953
-12.5399,0.991197,1.19463,1,1,0,12.5405,0.660851
-12.5101,1,1.19463,2,3,0,12.5303,0.643621
-12.693,0.807116,1.19463,2,3,0,13.4851,0.562155
-12.7298,0.987121,1.19463,1,1,0,12.79,0.555576
-12.5129,0.901884,1.19463,2,3,0,13.1274,0.616828
-12.9569,0.892148,1.19463,2,3,0,13.1432,0.731573
-13.9127,0.779104,1.19463,1,1,0,13.93,0.798434
-12.5057,0.970055,1.19463,2,3,0,14.0243,0.637815
-12.5564,0.985792,1.19463,1,3,0,12.5661,0.595365
-13.5058,0.75258,1.19463,1,3,0,13.8318,0.775352
-13.6325,0.969375,1.19463,1,1,0,13.8821,0.783122
-13.6325,0.631549,1.19463,1,3,0,16.339,0.783122
-12.671,0.924707,1.19463,2,3,0,13.838,0.566371
-14.1693,0.588017,1.19463,1,1,0,14.1698,0.423291
-13.6662,1,1.19463,1,1,0,14.3383,0.457391
-13.4425,1,1.19463,1,1,0,13.8885,0.475107
-12.5145,1,1.19463,1,3,0,13.1465,0.615537
-12.5321,0.998055,1.19463,2,3,0,12.5332,0.65749
-12.6491,0.963743,1.19463,1,1,0,12.6497,0.689623
-13.3756,0.776876,1.19463,2,3,0,14.2826,0.766675
-13.2939,1,1.19463,1,1,0,13.5619,0.760808
-13.6649,0.911096,1.19463,1,1,0,13.8145,0.785014
-13.1595,1,1.19463,1,1,0,13.6337,0.75027
-12.5099,0.91865,1.19463,2,3,0,13.6313,0.619598
-13.1407,0.836706,1.19463,1,3,0,13.2619,0.748697
-13.1007,1,1.19463,1,1,0,13.296,0.745246
-16.7207,0.35358,1.19463,1,3,0,18.2573,0.307598
-15.8508,1,1.19463,1,1,0,17.4502,0.340141
-12.6114,0.85561,1.19463,2,3,0,16.7893,0.681715
-12.9265,0.9562,1.19463,2,3,0,12.9931,0.527102
-13.0815,0.946312,1.19463,1,1,0,13.2095,0.509152
-14.3467,0.638825,1.19463,1,1,0,14.4386,0.412656
-14.3467,0.335286,1.19463,1,1,0,16.8972,0.412656
-17.2865,0.383147,1.19463,1,1,0,17.5941,0.288907
-15.5444,1,1.19463,1,1,0,17.5206,0.352954
-12.7413,1,1.19463,1,3,0,14.5555,0.553645
-12.5849,1,1.19463,2,3,0,12.6998,0.58643
-12.7121,0.764011,1.19463,2,3,0,13.5941,0.558667
-12.6387,1,1.19463,2,3,0,12.7235,0.573108
-12.5106,1,1.19463,1,3,0,12.596,0.618919
-12.5098,1,1.19463,1,1,0,12.5121,0.619729
-12.5836,0.829285,1.19463,2,3,0,13.3146,0.586797
-14.2443,0.607832,1.19463,1,3,0,14.8542,0.814029
-12.5064,0.949523,1.19463,1,3,0,14.0032,0.624091
-13.6309,0.765265,1.19463,2,3,0,14.0727,0.783023
-12.6178,1,1.19463,1,3,0,13.348,0.683151
-12.674,0.994316,1.19463,2,3,0,12.7008,0.69425
-12.5464,1,1.19463,1,1,0,12.6364,0.663364
-12.513,0.984343,1.19463,2,3,0,12.6234,0.646302
-12.7468,0.850038,1.19463,2,3,0,13.2514,0.705991
-13.2424,0.869071,1.19463,1,1,0,13.2583,0.75691
-12.5069,0.980812,1.19463,1,3,0,13.1237,0.623309
-12.5065,1,1.19463,2,3,0,12.5075,0.623951
-12.7635,0.928226,1.19463,2,3,0,12.9008,0.708397
-12.7692,0.999447,1.19463,2,3,0,12.848,0.70919
-12.6816,1,1.19463,1,1,0,12.7838,0.695595
-13.5642,0.77818,1.19463,1,3,0,13.966,0.465225
-12.7767,1,1.19463,2,3,0,13.3182,0.547927
-12.7767,0.677952,1.19463,1,1,0,13.5043,0.547927
-14.4417,0.568887,1.19463,2,3,0,15.754,0.822311
-12.9776,1,1.19463,1,1,0,14.07,0.733677
-13.992,0.768863,1.19463,1,1,0,14.0084,0.802382
-13.1251,1,1.19463,2,3,0,13.7337,0.504547
-12.7864,1,1.19463,2,3,0,13.0676,0.546433
-12.5185,0.981162,1.19463,2,3,0,12.8866,0.650202
-12.8505,0.878341,1.19463,2,3,0,13.1891,0.719727
-12.8065,1,1.19463,1,1,0,12.9216,0.714217
-13.2442,0.8025,1.19463,2,3,0,14.3585,0.75705
-12.5126,0.961715,1.19463,2,3,0,13.4662,0.645921
-12.6235,0.944524,1.19463,2,3,0,12.7837,0.684403
-13.1419,0.862253,1.19463,1,3,0,13.4024,0.502821
-12.9186,1,1.19463,1,1,0,13.1802,0.5281
-13.9972,0.854616,1.19463,2,3,0,14.0547,0.434226
-12.8073,1,1.19463,1,1,0,13.6003,0.543287
-12.772,1,1.19463,2,3,0,12.8831,0.548661
-12.8365,0.977462,1.19463,1,1,0,12.9209,0.53907
-12.9104,0.974115,1.19463,1,1,0,13.0164,0.529141
-12.9287,0.997834,1.19463,2,3,0,13.0683,0.526819
-12.5143,0.996052,1.19463,1,3,0,12.8589,0.647283
-13.0883,0.783147,1.19463,2,3,0,13.639,0.508416
-13.0771,1,1.19463,1,1,0,13.2843,0.509616
-12.536,0.961927,1.19463,2,3,0,13.2883,0.659214
-13.6948,0.740077,1.19463,2,3,0,14.42,0.786729
-14.8381,0.7772,1.19463,1,1,0,14.9459,0.837171
-14.4389,1,1.19463,1,1,0,15.1419,0.822199
-15.4108,0.828112,1.19463,1,1,0,15.6669,0.855401
-12.5466,0.951613,1.19463,1,3,0,14.9042,0.663408
-12.5256,1,1.19463,1,1,0,12.5441,0.654325
-12.6619,0.882793,1.19463,2,3,0,13.1118,0.692051
-12.6619,0.794716,1.19463,1,3,0,13.4169,0.692051
-13.3598,0.817764,1.19463,1,1,0,13.3599,0.765571
-13.3733,0.998853,1.19463,2,3,0,13.6133,0.766517
-12.507,0.991328,1.19463,1,3,0,13.1835,0.640026
-12.507,0.643771,1.19463,1,3,0,13.6565,0.640026
-12.507,0.684394,1.19463,1,3,0,13.6362,0.640026
-12.6571,0.958834,1.19463,1,3,0,12.6807,0.569187
-13.0905,0.93654,1.19463,2,3,0,13.1295,0.744344
-13.0848,1,1.19463,1,1,0,13.2584,0.743834
-12.6975,1,1.19463,1,1,0,12.9872,0.69829
-12.8105,0.738343,1.19463,2,3,0,14.363,0.714733
-12.5046,0.951946,1.19463,2,3,0,13.083,0.628154
-12.7629,0.923152,1.19463,2,3,0,12.9204,0.708299
-14.8981,0.621073,1.19463,1,3,0,14.948,0.839243
-13.4615,1,1.19463,1,1,0,14.6146,0.772485
-12.9134,1,1.19463,1,1,0,13.3555,0.726944
-12.5485,0.97438,1.19463,1,3,0,12.9417,0.598236
-13.0767,0.851379,1.19463,1,3,0,13.2759,0.743109
-12.6021,1,1.19463,1,1,0,12.9353,0.679542
-12.6343,0.996696,1.19463,2,3,0,12.66,0.686672
-12.845,0.979626,1.19463,2,3,0,12.8599,0.719061
-12.6277,1,1.19463,1,1,0,12.7928,0.685299
-13.4739,0.828583,1.19463,1,3,0,13.4772,0.773297
-12.8117,0.903585,1.19463,2,3,0,14.45,0.714896
-13.1213,0.968418,1.19463,2,3,0,13.1271,0.504947
-12.7025,0.929385,1.19463,2,3,0,13.5714,0.699128
-12.6543,1,1.19463,1,1,0,12.7267,0.690618
-12.6199,1,1.19463,2,3,0,12.6745,0.683624
-12.9817,0.897891,1.19463,1,1,0,12.9855,0.734096
-12.7228,1,1.19463,2,3,0,12.9372,0.702362
-12.5152,0.990155,1.19463,1,3,0,12.7111,0.614967
-12.6952,0.856756,1.19463,2,3,0,13.1233,0.561735
-12.8593,0.943723,1.19463,1,1,0,12.9067,0.535891
-12.624,1,1.19463,2,3,0,12.7963,0.576456
-12.8492,0.923919,1.19463,1,1,0,12.8694,0.537282
-14.3994,0.613529,1.19463,2,3,0,15.5516,0.820593
-13.7735,1,1.19463,1,1,0,14.4637,0.791113
-12.5041,0.973302,1.19463,1,3,0,13.5462,0.632667
-12.5048,0.999825,1.19463,1,3,0,12.5048,0.635823
-13.3272,0.801394,1.19463,1,3,0,13.4213,0.763245
-13.5322,0.949527,1.19463,1,1,0,13.7214,0.77702
-13.0075,1,1.19463,1,1,0,13.4569,0.736638
-12.7513,1,1.19463,1,1,0,12.9714,0.706638
-13.7634,0.849598,1.19463,2,3,0,14.0877,0.450254
-13.1508,1,1.19463,1,1,0,13.7055,0.501916
-12.7195,0.598675,1.19463,2,3,0,15.2694,0.557365
-12.8064,0.644151,1.19463,2,3,0,14.446,0.543415
-12.623,1,1.19463,1,1,0,12.7646,0.57669
-12.5134,0.9742,1.19463,2,3,0,12.7507,0.64658
-12.9643,0.744731,1.19463,2,3,0,13.8331,0.73233
-12.9643,0.778647,1.19463,1,1,0,13.6921,0.73233
-12.9643,0.74336,1.19463,1,1,0,13.8237,0.73233
-12.5811,1,1.19463,1,1,0,12.8486,0.67421
-14.1847,0.632326,1.19463,1,3,0,14.5124,0.422339
-13.0773,1,1.19463,2,3,0,13.8922,0.509596
-13.9312,0.921772,1.19463,2,3,0,13.9427,0.799371
-12.7984,1,1.19463,1,1,0,13.6244,0.713164
-13.3826,0.850302,1.19463,1,1,0,13.4011,0.767166
-13.9322,0.874906,1.19463,1,1,0,14.0707,0.799417
-13.0476,0.916367,1.19463,2,3,0,14.6882,0.51284
-13.7852,0.931925,1.19463,2,3,0,13.7931,0.791751
-12.7848,1,1.19463,1,1,0,13.5127,0.711342
-12.7848,0.820018,1.19463,1,1,0,13.3125,0.711342
-12.735,0.9568,1.19463,2,3,0,13.0918,0.554701
-12.6444,1,1.19463,1,1,0,12.7404,0.571878
-12.529,0.984462,1.19463,2,3,0,12.7114,0.656053
-12.6445,0.64809,1.19463,2,3,0,14.6746,0.571857
-13.1411,0.839139,1.19463,1,1,0,13.1543,0.502905
-12.5116,1,1.19463,1,3,0,13.0106,0.645103
-13.2852,0.697669,1.19463,2,3,0,14.0985,0.488926
-12.9065,1,1.19463,1,1,0,13.2494,0.529636
-12.6049,0.755398,1.19463,2,3,0,14.1761,0.680219
-12.9371,0.843123,1.19463,2,3,0,13.5627,0.7295
-13.0363,0.97279,1.19463,1,1,0,13.1461,0.739389
-14.5087,0.6562,1.19463,1,3,0,15.5301,0.403443
-12.5948,1,1.19463,1,3,0,13.8428,0.583711
-12.8568,0.912322,1.19463,1,1,0,12.8672,0.536245
-12.5087,0.87949,1.19463,2,3,0,13.3665,0.620883
-14.8314,0.631993,1.19463,2,3,0,15.4503,0.836938
-12.5056,0.930323,1.19463,1,3,0,14.5403,0.625454
-12.6059,0.972139,1.19463,1,3,0,12.6238,0.68044
